User;Qid;Tries;LastTry;Q1R;Q1C;Q2R;Q2C;Q3R;Q3C;Q4R;Q4C;Q5R;Q5C;Q6R;Q6C;Q7R;Q7C;Q8R;Q8C;Q9R;Q9C;Q10R;Q10C
fbc9a7cdbbd832188d6baa1ab12775b490ea2e9a769dd237fc145cbb2051a81f83001cbf616d50412c9250d0658b70e0b58b53c149568d15db5e48bc0aa6e6a1;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-11T10:07:57Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
d7e31a77e1ce5f65e62167d6cdbe17dd7cade8919f5214a8efcaeee15f3751a5532c1e90682f25ad9ab54e4e0015d4aee68ffe894e7eecf56a8cb0a283406b08;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-03T16:17:54Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
1cd5bab7cf217db1586625903515fe4b6e8f9ef50d80a77ac3c885221cac737f384ff1161e883e30d8c3c43dabf6c5a9521ec4c47d4a7ba156f86c07933383c5;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-09T10:41:59Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
931e3c04e940b00ce8bec6e223bf8d0d9192688d3a0a616ddaee4a49947eb0e6c1c873a58b089098f3fb3c58158a93a608966949ea91352d1b363f7424a9c25a;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
ed139daf703b4092110b916a3ca7bc38b1f877ca4265809d760dc0968072fccfb5902c7997a031482ae725c93f32f118eced26ad64db60cf84e3eb9ca0ba2e0d;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T07:20:08Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
e347ee410dac18fb158f501bb8b7bebf5017e578a879dd133122fc43898b829caf0356a400c8bf3bac29f6e47f103b67b19e6a22e6d3f803ff17f3ae436113aa;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T12:12:23Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
4af26ca1d8179daa6057bdc9f66cc1766e5f32af981c42459ab38f316e1ee19be29cefd5d2bee5d570f45c33e9b9883771b1f596c874e7fd05419c52a787c5b6;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T12:30:11Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
6e7e01d47dc636bb1b6e18cfe08b7c8c071dd433212b55067b61c1681bac283863687eb89a485a04b25d2f8ddfde78ec98c4d10c2c6bf03778b371339307d021;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-09-16T11:53:20Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
656940f3d7840fba072bb38f0c9d819c3d009d1655246471685795c1fc369b32fea639253ab6f826fa19c4afb836c5b24c06ed2553eb8ef91362c56a07d8ec24;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
b4a33ef27fd76393481384f60107edd1539111debf02c0884234e684193781619f5e3fa3f645616659d5aab4ba29aea9075cfff754851dc9d09ae38f81d54c4d;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-16T16:44:56Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
de6fa44a743500512446cb413fe0cacbd6781d9516821e6cba664e8e7da5a60c5cd866bc1523fb93206f00f0325cb556090dd807ba4ae206b21f680339ad3226;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-25T16:00:40Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
27093eefcdb0025ee29fc93bd4ff2f03aad5de22cc45ea7af139168426dc54e18bfeef782ed9d8520623caaf6e351fc613b2606f00d52382300c5bbc854fe83c;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-14T07:37:41Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
75b0e4bd9f8b1cb79ae033930951d41ce6a9f15d162bd445fa776eb430e4d1648d05aa40dbde68e441309d80907b66154e48437f592ff1854a3daf86d0a9a1b8;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-19T13:03:54Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
3ddf2e78293197b651c34f4243e5a3b72c54d793c1588ba8916fd99cca300a4bc8a571dddce2913732ed523cbb4423236dc053f43243f7e9690cd955b6e8af65;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-18T08:07:01Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
2e10e2acf78980db9a181a9e9c6ac015ee85b166cf1c719c65ae089dade952f58371c0930408be64698d4cb9c228a0653f3a0467954f3c7a9a9222b5e0634bc1;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
c7a3183ed20024d742c25043bdd6c61e0bc8afcf379eb8163d60db81a687dcb7299f21b067d4f6f731e19e85db194a39fd6c734ec048cc898b53f2cd666195c5;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-11-09T10:49:36Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
c4880531d882809aed7a5d7fb72d5749c72a52728edc8b075641c25fe7833c713b661716138f3f3f3a99bd39603e2d395bd9708a1cb616eb3c787d72a6e44e8e;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-19T20:42:54Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
d9a9303d3b5c55363b6c2ed18481ad2f1c0df538f576361e7ba51fa679fe057fed4f5bd2829cfcc0984dc491d48a501a46a560eba2404b41eafce358c9bfafeb;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T07:49:10Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
6b16f7f9f6a26427957f3482ecf2022ec2442b9aa7a5400516d0ea27248a49a828f4fd17c1369320f8e810e4a3e2e62405ccd1ee8fa7e63f4dc6a00dfda7ea4b;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-07T18:47:12Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
0d750ac78e0598e49a867ba143c2b80e82f8dd70773e95e4651684881624d045e52d28f016b0dc42821f259918cd9493d73585d062bf3ae4b0f61b8bad6d10a6;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-24T19:31:22Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
06cdaabc0a271262eafcb2e2aa5804af0a9bf8049fae6045b6308f5826d24d6b84c7df237fef875f907beb6bbfa320e6cf8961429ccbeea7a11ebf3853ee36ca;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-09T11:27:40Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
1eb7e8eee6cc7af5f141d8df502de6f4a327869e2b4d40f65722b8a7d415b477196ebb184fe9a0bf0f97967d6e4db098bff9d5b35637b1924ffdcc052341da91;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-07T16:47:31Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
77fb168169d600c83c8d9cb586cf3dbdfd0a3da9a4c79af2857a902a9f85b7018d4f318101447d6017403e019932e7cfd9235efa119aa9b9ef9fddaa5b44ff04;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T07:54:14Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
980ca21341b7e2aaadc71f086652ad8816ba1a35f56783b260f5a9bf03c9560d148731d9bbb311d953f6b1f368890c9ca8f30e7a3e81d16c0baedf2994864ad8;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-25T16:05:50Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
cac9c211c1711f0fda8448eb24a2322acd2085bab852545b5219302769628d7edbcb05d0737af81617974b9930ce8f0a7a05ec0f583e0150f6a315e2533a514d;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-06T06:35:13Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
a4332cb032db9163eac3b6b55a1d64df0ab9073593a1dbc6d3db6e5a1ed40ec0c96cd4a41eb42b3664bc9aad0cf66d6d902d872788c70b83fc01d5274eacaf66;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T16:01:22Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
a496ee2cd8424d49227047c22c7e16712fe415392a5f36396c5770bd75d30ecbc7901e111bf1b6a8e1e2e067e8b5366cb25330368eff3699597a85360fd50e8d;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-27T19:38:55Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
04f3ee29b389fda6a57b41b1bc4c3c6fe15a994451ec239d110c992a0de04f1eeca6250fca3d87130c02e61c2efdd0d6bf3c4e23bf958202658ae9df7c27cd03;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-05T07:13:21Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
99a873bf9ef0bf84321af4bf1532e8bfb92b330892ab51c197be094daea820a0f39141bfdf2dcca4f7813b6c80cb83f9c042c97a6d3e040fd885afbd9e042b17;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-05-31T13:45:11Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
19c1e71ee8e3ddd95dc41c334e8d2a6016f60c3a274e56a568ca8b7e444e1e1e95c4609b3b5bf60c01a30eaeba587b3e061179bae805edd7999c79315b6fd8f3;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
b87ed7ce54eb76cb6abc65209481ba4accca754a4450b9f2a5640e839c752d7b1f9e990e500b9fb8d1c5953c35ec82e8b47cc17fbec50ebe1fd398fb375ba2a0;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-07T19:08:47Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
ba4e629e5f21b6b6da398f6c76a185eb10af1567e70d81cad401156a457566aac3c721d79390976b1a1e04b8682ad4ef114945ec781c2cffa39c534439a75cf7;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-06T07:26:51Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
f3685ff9e920b9d187dc8f0e8622e969fe75b56f311600f5fc1be58aff614047068569ea9acb1e0fa24933d6dc2a44ef080876f40e5a5f3adc4cb88b8fd970b7;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-04-04T10:40:15Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
